										[ it-pron be-v	31217 ]										
										[ go-v and-c get-v	9 ]										
										[ go-v and-c that-that	9 ]										
										[ go-v directly-adv	9 ]										
										[ go-v in-in there-adv	9 ]										
										[ go-v mad-adj	9 ]										
										[ go-v no-_ further-adv	9 ]										
										[ go-v on-on do-ing	9 ]										
										[ good-adj be-v that-that	9 ]										
										[ good-adj then-adv	9 ]										
										[ good-adj to-to ensure-v that-that	9 ]										
										[ got-n to-to be-v	9 ]										
										[ government-n ,-, however-adv	9 ]										
										[ government-n estimate-v	9 ]										
										[ government-n estimate-v that-that	9 ]										
										[ government-n have-_ say-ed that-that	9 ]										
										[ government-n should-_ take-v	9 ]										
										[ government-n state-ed that-that	9 ]										
										[ government-n will-_ be-v	9 ]										
										[ gradually-adv that-that	9 ]										
										[ graham-n be-ed	9 ]										
										[ grain-n of-of truth-n	9 ]										
										[ gun-n be-ed	9 ]										
										[ happen-v ,-, it-pron be-v	9 ]										
										[ happy-adj to-to hear-v	9 ]										
										[ hard-adj to-to be-v	9 ]										
										[ hard-adj to-to do-v	9 ]										
										[ hard-adj to-to say-v	9 ]										
										[ hard-adj to-to understand-v	9 ]										
										[ harm-n be-v	9 ]										
										[ harry-n that-that	9 ]										
										[ have-v ,-, that-that	9 ]										
										[ have-v a-_ habit-n	9 ]										
										[ have-v a-_ hard-_ time-n	9 ]										
										[ have-v a-_ long-_ way-n to-to go-v	9 ]										
										[ have-v a-_ lot-n to-to do-v	9 ]										
										[ have-v a-_ major-_ impact-n	9 ]										
										[ have-v a-_ point-n	9 ]										
										[ have-v a-_ view-n	9 ]										
										[ have-v a-_ voice-n	9 ]										
										[ have-v an-_ incentive-n	9 ]										
										[ have-v at-at last-adj	9 ]										
										[ have-v every-_ right-n	9 ]										
										[ have-v fun-n	9 ]										
										[ have-v no-_ hesitation-n	9 ]										
										[ have-v no-_ reason-n to-to believe-v	9 ]										
										[ have-v some-_ way-n	9 ]										
										[ have-v somewhere-adv	9 ]										
										[ have-v still-adv	9 ]										
										[ have-v that-that kind-n	9 ]										
										[ have-v the-_ same-_ effect-n	9 ]										
										[ have-v time-n to-to do-v	9 ]										
										[ have-v to-to acknowledge-v	9 ]										
										[ have-v to-to apply-v	9 ]										
										[ have-v to-to be-_ put-ed	9 ]										
										[ have-v to-to be-_ use-ed	9 ]										
										[ have-v to-to be-_ work-ed	9 ]										
										[ have-v to-to bear-v that-that	9 ]										
										[ have-v to-to call-v	9 ]										
										[ have-v to-to conclude-v	9 ]										
										[ have-v to-to demonstrate-v that-that	9 ]										
										[ have-v to-to endure-v	9 ]										
										[ have-v to-to hold-v	9 ]										
										[ have-v to-to learn-v that-that	9 ]										
										[ have-v to-to make-v up-adv	9 ]										
										[ have-v to-to push-v	9 ]										
										[ have-v to-to recognize-v that-that	9 ]										
										[ have-v to-to seek-v	9 ]										
										[ have-v to-to sign-v	9 ]										
										[ have-v to-to speak-v	9 ]										
										[ have-v to-to work-v out-adv	9 ]										
										[ have-v you-pron ever-adv have-ed	9 ]										
										[ have-v you-pron hear-ed that-that	9 ]										
										[ head-n of-of population-n	9 ]										
										[ head-n up-adv	9 ]										
										[ heavily-adv that-that	9 ]										
										[ hell-n do-v	9 ]										
										[ hellip-n ;-: but-c that-det be-ed	9 ]										
										[ here-adv that-that there-e be-v	9 ]										
										[ here-adv we-pron show-v that-that	9 ]										
										[ highlight-v that-that	9 ]										
										[ hold-v true-adj	9 ]										
										[ honey-n say-ed	9 ]										
										[ hour-n that-that	9 ]										
										[ however-adv ,-, be-v that-that there-e be-v	9 ]										
										[ however-adv ,-, even-adv	9 ]										
										[ however-adv ,-, evidence-n	9 ]										
										[ however-adv ,-, i-pron believe-v that-that	9 ]										
										[ however-adv ,-, i-pron think-v	9 ]										
										[ however-adv ,-, it-pron be-v unlikely-adj	9 ]										
										[ however-adv ,-, it-pron be-v unlikely-adj that-that	9 ]										
										[ however-adv ,-, now-adv that-that	9 ]										
										[ however-adv ,-, one-n	9 ]										
										[ however-adv ,-, say-v that-that	9 ]										
										[ however-adv ,-, seem-v	9 ]										
										[ however-adv ,-, that-that this-det be-v	9 ]										
										[ however-adv ,-, the-_ commission-n	9 ]										
										[ however-adv ,-, there-e be-v no-_ doubt-n	9 ]										
										[ however-adv ,-, there-e have-_ be-ed	9 ]										
										[ however-adv ,-, to-to ensure-v	9 ]										
										[ however-adv ,-, to-to ensure-v that-that	9 ]										
										[ however-adv ,-, we-pron have-v	9 ]										
										[ hypothesis-n be-ed	9 ]										
										[ idea-n come-ed	9 ]										
										[ idea-n to-to have-v	9 ]										
										[ illness-n be-ed	9 ]										
										[ illustrate-v the-_ point-n	9 ]										
										[ imagination-n be-v	9 ]										
										[ impact-n be-v	9 ]										
										[ implication-n of-of this-det be-v that-that	9 ]										
										[ important-adj ,-, however-adv ,-, that-that	9 ]										
										[ important-adj also-adv	9 ]										
										[ important-adj to-to appreciate-v that-that	9 ]										
										[ important-adj to-to him-pron that-that	9 ]										
										[ imposition-n of-of vat-n	9 ]										
										[ incomprehensible-adj that-that	9 ]										
										[ increase-n in-in the-_ money-_ supply-n	9 ]										
										[ increase-v the-_ likelihood-n that-that	9 ]										
										[ indisputable-adj that-that	9 ]										
										[ inequality-n be-v	9 ]										
										[ inevitably-adv mean-v	9 ]										
										[ inevitably-adv mean-v that-that	9 ]										
										[ inevitably-adv that-that	9 ]										
										[ infinitive-adj be-v	9 ]										
										[ information-n ,-, it-pron be-v	9 ]										
										[ information-n to-to be-v	9 ]										
										[ input-n be-v	9 ]										
										[ insider-n be-v	9 ]										
										[ instance-n ,-, be-ed	9 ]										
										[ instinct-n be-ed	9 ]										
										[ instinct-n tell-ed her-pron that-that	9 ]										
										[ institution-n be-v	9 ]										
										[ integration-n be-v	9 ]										
										[ integrity-n be-v	9 ]										
										[ intention-n of-of do-ing	9 ]										
										[ interesting-adj ,-, however-adv	9 ]										
										[ interesting-adj to-to hear-v	9 ]										
										[ investigate-v claim-n+pl that-that	9 ]										
										[ investigation-n show-ed	9 ]										
										[ ireland-n have-v	9 ]										
										[ ireland-n that-that	9 ]										
										[ it-pron '-_ gon-_ na-_ take-v	9 ]										
										[ it-pron '-v a-_ kind-n	9 ]										
										[ it-pron '-v a-_ sort-n	9 ]										
										[ it-pron '-v a-_ waste-n	9 ]										
										[ it-pron '-v all-_ right-adj	9 ]										
										[ it-pron '-v already-adv	9 ]										
										[ it-pron '-v down-adv	9 ]										
										[ it-pron '-v good-adj to-to see-v	9 ]										
										[ it-pron '-v hardly-adv	9 ]										
										[ it-pron '-v here-adv that-that	9 ]										
										[ it-pron '-v inevitable-adj that-that	9 ]										
										[ it-pron '-v more-adv	9 ]										
										[ it-pron '-v nice-adj to-to know-v that-that	9 ]										
										[ it-pron '-v not-_ enough-adj	9 ]										
										[ it-pron '-v not-adv as-adv simple-adj	9 ]										
										[ it-pron '-v not-adv just-adv that-that	9 ]										
										[ it-pron '-v not-adv quite-adv	9 ]										
										[ it-pron '-v not-adv the-_ sort-n	9 ]										
										[ it-pron '-v only-adv that-that	9 ]										
										[ it-pron '-v quite-_ good-adj	9 ]										
										[ it-pron '-v strange-adj	9 ]										
										[ it-pron '-v that-that time-n	9 ]										
										[ it-pron ,-, co-v	9 ]										
										[ it-pron ,-, have-v	9 ]										
										[ it-pron ,-, however-adv	9 ]										
										[ it-pron ,-, know-ing	9 ]										
										[ it-pron ,-, of-of course-n	9 ]										
										[ it-pron all-det up-adv	9 ]										
										[ it-pron almost-_ impossible-adj	9 ]										
										[ it-pron also-adv ensure-v	9 ]										
										[ it-pron also-adv ensure-v that-that	9 ]										
										[ it-pron also-adv give-v	9 ]										
										[ it-pron also-adv provide-v	9 ]										
										[ it-pron also-adv say-v	9 ]										
										[ it-pron amaze-v	9 ]										
										[ it-pron amounte-ed	9 ]										
										[ it-pron as-adv long-adv	9 ]										
										[ it-pron assert-ed	9 ]										
										[ it-pron assert-ed that-that	9 ]										
										[ it-pron be-_ acknowledge-ed that-that	9 ]										
										[ it-pron be-_ become-ing clear-adj	9 ]										
										[ it-pron be-_ become-ing clear-adj that-that	9 ]										
										[ it-pron be-_ connect-ed	9 ]										
										[ it-pron be-_ determine-ed that-that	9 ]										
										[ it-pron be-_ entitle-ed	9 ]										
										[ it-pron be-_ generally-_ feel-ed	9 ]										
										[ it-pron be-_ hold-ed that-that there-e be-ed	9 ]										
										[ it-pron be-_ launch-ed	9 ]										
										[ it-pron be-_ learn-ed that-that	9 ]										
										[ it-pron be-_ notice-ed	9 ]										
										[ it-pron be-_ now-_ recognise-ed	9 ]										
										[ it-pron be-_ now-_ think-ed that-that	9 ]										
										[ it-pron be-_ say-ing	9 ]										
										[ it-pron be-_ sometimes-_ suggest-ed	9 ]										
										[ it-pron be-_ support-ed	9 ]										
										[ it-pron be-ed a-_ fact-n	9 ]										
										[ it-pron be-ed a-_ good-_ idea-n	9 ]										
										[ it-pron be-ed a-_ measure-n	9 ]										
										[ it-pron be-ed a-_ way-n	9 ]										
										[ it-pron be-ed around-around this-_ time-n	9 ]										
										[ it-pron be-ed as-as a-_ result-n	9 ]										
										[ it-pron be-ed certain-adj that-that	9 ]										
										[ it-pron be-ed dark-adj	9 ]										
										[ it-pron be-ed even-adv	9 ]										
										[ it-pron be-ed exactly-adv	9 ]										
										[ it-pron be-ed far-adv	9 ]										
										[ it-pron be-ed full-adj	9 ]										
										[ it-pron be-ed funny-adj	9 ]										
										[ it-pron be-ed in-in this-_ way-n	9 ]										
										[ it-pron be-ed lovely-adj	9 ]										
										[ it-pron be-ed lucky-adj	9 ]										
										[ it-pron be-ed mainly-adv	9 ]										
										[ it-pron be-ed more-adv that-that	9 ]										
										[ it-pron be-ed n't-adv possible-adj	9 ]										
										[ it-pron be-ed not-adv ,-, however-adv	9 ]										
										[ it-pron be-ed once-adv	9 ]										
										[ it-pron be-ed one-_ thing-n	9 ]										
										[ it-pron be-ed only-_ much-_ later-adv	9 ]										
										[ it-pron be-ed pointless-adj	9 ]										
										[ it-pron be-ed probable-adj	9 ]										
										[ it-pron be-ed quickly-adv that-that	9 ]										
										[ it-pron be-ed so-_ hot-adj	9 ]										
										[ it-pron be-ed sufficient-adj	9 ]										
										[ it-pron be-ed unthinkable-adj	9 ]										
										[ it-pron be-ed unthinkable-adj that-that	9 ]										
										[ it-pron be-v ,-, for-for example-n	9 ]										
										[ it-pron be-v ,-, i-pron think-v	9 ]										
										[ it-pron be-v ,-, it-pron be-v	9 ]										
										[ it-pron be-v a-_ condition-n	9 ]										
										[ it-pron be-v a-_ great-_ pity-n that-that	9 ]										
										[ it-pron be-v a-_ question-n	9 ]										
										[ it-pron be-v a-_ sad-_ fact-n	9 ]										
										[ it-pron be-v against-against this-_ background-n that-that	9 ]										
										[ it-pron be-v all-_ very-_ well-adv	9 ]										
